date,nasdaq,sp500,fear_greed
2003-02-21,1349.0,848.0,
2003-02-24,1322.0,833.0,
2003-02-25,1329.0,839.0,
2003-02-26,1304.0,828.0,
2003-02-27,1324.0,837.0,
2003-02-28,1338.0,841.0,
2003-03-03,1320.0,835.0,
2003-03-04,1308.0,822.0,
2003-03-05,1314.0,830.0,
2003-03-06,1303.0,822.0,
2003-03-07,1305.0,829.0,
2003-03-10,1278.0,807.0,
2003-03-11,1271.0,801.0,
2003-03-12,1279.0,804.0,
2003-03-13,1341.0,832.0,
2003-03-14,1340.0,833.0,
2003-03-17,1392.0,863.0,
2003-03-18,1401.0,866.0,
2003-03-19,1397.0,874.0,
2003-03-20,1403.0,876.0,
2003-03-21,1422.0,896.0,
2003-03-24,1370.0,864.0,
2003-03-25,1391.0,875.0,
2003-03-26,1387.0,870.0,
2003-03-27,1384.0,869.0,
2003-03-28,1370.0,864.0,
2003-03-31,1341.0,848.0,
2003-04-01,1348.0,858.0,
2003-04-02,1397.0,881.0,
2003-04-03,1397.0,876.0,
2003-04-04,1384.0,879.0,
2003-04-07,1390.0,880.0,
2003-04-08,1383.0,878.0,
2003-04-09,1357.0,866.0,
2003-04-10,1366.0,872.0,
2003-04-11,1359.0,868.0,
2003-04-14,1385.0,885.0,
2003-04-15,1391.0,891.0,
2003-04-16,1395.0,880.0,
2003-04-17,1426.0,894.0,
2003-04-21,1424.0,892.0,
2003-04-22,1451.0,911.0,
2003-04-23,1466.0,919.0,
2003-04-24,1457.0,911.0,
2003-04-25,1435.0,899.0,
2003-04-28,1462.0,915.0,
2003-04-29,1471.0,918.0,
2003-04-30,1464.0,917.0,
2003-05-01,1473.0,916.0,
2003-05-02,1503.0,930.0,
2003-05-05,1504.0,927.0,
2003-05-06,1524.0,934.0,
2003-05-07,1507.0,930.0,
2003-05-08,1490.0,920.0,
2003-05-09,1520.0,933.0,
2003-05-12,1541.0,945.0,
2003-05-13,1540.0,942.0,
2003-05-14,1535.0,939.0,
2003-05-15,1551.0,947.0,
2003-05-16,1539.0,944.0,
2003-05-19,1493.0,921.0,
2003-05-20,1491.0,920.0,
2003-05-21,1490.0,923.0,
2003-05-22,1508.0,932.0,
2003-05-23,1510.0,933.0,
2003-05-27,1557.0,951.0,
2003-05-28,1563.0,953.0,
2003-05-29,1575.0,950.0,
2003-05-30,1596.0,964.0,
2003-06-02,1591.0,967.0,
2003-06-03,1604.0,972.0,
2003-06-04,1635.0,986.0,
2003-06-05,1646.0,990.0,
2003-06-06,1627.0,988.0,
2003-06-09,1604.0,976.0,
2003-06-10,1628.0,985.0,
2003-06-11,1646.0,997.0,
2003-06-12,1654.0,999.0,
2003-06-13,1626.0,989.0,
2003-06-16,1667.0,1011.0,
2003-06-17,1668.0,1012.0,
2003-06-18,1677.0,1010.0,
2003-06-19,1649.0,995.0,
2003-06-20,1645.0,996.0,
2003-06-23,1611.0,982.0,
2003-06-24,1606.0,983.0,
2003-06-25,1603.0,975.0,
2003-06-26,1634.0,986.0,
2003-06-27,1625.0,976.0,
2003-06-30,1623.0,974.0,
2003-07-01,1640.0,982.0,
2003-07-02,1679.0,994.0,
2003-07-03,1663.0,986.0,
2003-07-07,1721.0,1004.0,
2003-07-08,1746.0,1008.0,
2003-07-09,1747.0,1002.0,
2003-07-10,1716.0,989.0,
2003-07-11,1734.0,998.0,
2003-07-14,1755.0,1004.0,
2003-07-15,1753.0,1000.0,
2003-07-16,1748.0,994.0,
2003-07-17,1698.0,982.0,
2003-07-18,1708.0,993.0,
2003-07-21,1681.0,979.0,
2003-07-22,1706.0,988.0,
2003-07-23,1719.0,989.0,
2003-07-24,1701.0,982.0,
2003-07-25,1731.0,999.0,
2003-07-28,1735.0,997.0,
2003-07-29,1731.0,989.0,
2003-07-30,1721.0,987.0,
2003-07-31,1735.0,990.0,
2003-08-01,1716.0,980.0,
2003-08-04,1714.0,983.0,
2003-08-05,1674.0,965.0,
2003-08-06,1653.0,967.0,
2003-08-07,1652.0,974.0,
2003-08-08,1644.0,978.0,
2003-08-11,1662.0,981.0,
2003-08-12,1687.0,990.0,
2003-08-13,1687.0,984.0,
2003-08-14,1700.0,991.0,
2003-08-15,1702.0,991.0,
2003-08-18,1739.0,1000.0,
2003-08-19,1761.0,1002.0,
2003-08-20,1761.0,1000.0,
2003-08-21,1778.0,1003.0,
2003-08-22,1765.0,993.0,
2003-08-25,1764.0,994.0,
2003-08-26,1771.0,997.0,
2003-08-27,1782.0,997.0,
2003-08-28,1800.0,1003.0,
2003-08-29,1810.0,1008.0,
2003-09-02,1841.0,1022.0,
2003-09-03,1853.0,1026.0,
2003-09-04,1869.0,1028.0,
2003-09-05,1858.0,1021.0,
2003-09-08,1889.0,1032.0,
2003-09-09,1873.0,1023.0,
2003-09-10,1824.0,1011.0,
2003-09-11,1846.0,1016.0,
2003-09-12,1855.0,1019.0,
2003-09-15,1846.0,1015.0,
2003-09-16,1887.0,1029.0,
2003-09-17,1883.0,1026.0,
2003-09-18,1910.0,1040.0,
2003-09-19,1906.0,1036.0,
2003-09-22,1875.0,1023.0,
2003-09-23,1902.0,1029.0,
2003-09-24,1844.0,1009.0,
2003-09-25,1817.0,1003.0,
2003-09-26,1792.0,997.0,
2003-09-29,1825.0,1007.0,
2003-09-30,1787.0,996.0,
2003-10-01,1832.0,1018.0,
2003-10-02,1836.0,1020.0,
2003-10-03,1881.0,1030.0,
2003-10-06,1893.0,1034.0,
2003-10-07,1908.0,1039.0,
2003-10-08,1894.0,1034.0,
2003-10-09,1912.0,1039.0,
2003-10-10,1915.0,1038.0,
2003-10-13,1934.0,1045.0,
2003-10-14,1943.0,1049.0,
2003-10-15,1939.0,1047.0,
2003-10-16,1950.0,1050.0,
2003-10-17,1912.0,1039.0,
2003-10-20,1925.0,1045.0,
2003-10-21,1941.0,1046.0,
2003-10-22,1898.0,1030.0,
2003-10-23,1886.0,1034.0,
2003-10-24,1866.0,1029.0,
2003-10-27,1883.0,1031.0,
2003-10-28,1932.0,1047.0,
2003-10-29,1937.0,1048.0,
2003-10-30,1933.0,1047.0,
2003-10-31,1932.0,1051.0,
2003-11-03,1968.0,1059.0,
2003-11-04,1958.0,1053.0,
2003-11-05,1959.0,1052.0,
2003-11-06,1976.0,1058.0,
2003-11-07,1971.0,1053.0,
2003-11-10,1942.0,1047.0,
2003-11-11,1931.0,1047.0,
2003-11-12,1973.0,1059.0,
2003-11-13,1967.0,1058.0,
2003-11-14,1930.0,1050.0,
2003-11-17,1910.0,1044.0,
2003-11-18,1882.0,1034.0,
2003-11-19,1900.0,1042.0,
2003-11-20,1882.0,1034.0,
2003-11-21,1894.0,1035.0,
2003-11-24,1947.0,1052.0,
2003-11-25,1943.0,1054.0,
2003-11-26,1953.0,1058.0,
2003-11-28,1960.0,1058.0,
2003-12-01,1990.0,1070.0,
2003-12-02,1980.0,1067.0,
2003-12-03,1960.0,1065.0,
2003-12-04,1969.0,1070.0,
2003-12-05,1938.0,1062.0,
2003-12-08,1949.0,1069.0,
2003-12-09,1908.0,1060.0,
2003-12-10,1905.0,1059.0,
2003-12-11,1942.0,1071.0,
2003-12-12,1949.0,1074.0,
2003-12-15,1918.0,1068.0,
2003-12-16,1924.0,1075.0,
2003-12-17,1921.0,1076.0,
2003-12-18,1956.0,1089.0,
2003-12-19,1951.0,1089.0,
2003-12-22,1956.0,1093.0,
2003-12-23,1975.0,1096.0,
2003-12-24,1969.0,1094.0,
2003-12-26,1973.0,1096.0,
2003-12-29,2006.0,1109.0,
2003-12-30,2010.0,1110.0,
2003-12-31,2003.0,1112.0,
2004-01-02,2007.0,1108.0,
2004-01-05,2047.0,1122.0,
2004-01-06,2057.0,1124.0,
2004-01-07,2078.0,1126.0,
2004-01-08,2100.0,1132.0,
2004-01-09,2087.0,1122.0,
2004-01-12,2112.0,1127.0,
2004-01-13,2096.0,1121.0,
2004-01-14,2111.0,1131.0,
2004-01-15,2109.0,1132.0,
2004-01-16,2140.0,1140.0,
2004-01-20,2148.0,1139.0,
2004-01-21,2142.0,1148.0,
2004-01-22,2119.0,1144.0,
2004-01-23,2124.0,1142.0,
2004-01-26,2154.0,1155.0,
2004-01-27,2116.0,1144.0,
2004-01-28,2077.0,1128.0,
2004-01-29,2068.0,1134.0,
2004-01-30,2066.0,1131.0,
2004-02-02,2063.0,1135.0,
2004-02-03,2066.0,1136.0,
2004-02-04,2014.0,1127.0,
2004-02-05,2020.0,1129.0,
2004-02-06,2064.0,1143.0,
2004-02-09,2061.0,1140.0,
2004-02-10,2075.0,1146.0,
2004-02-11,2090.0,1158.0,
2004-02-12,2074.0,1152.0,
2004-02-13,2054.0,1146.0,
2004-02-17,2080.0,1157.0,
2004-02-18,2076.0,1152.0,
2004-02-19,2046.0,1147.0,
2004-02-20,2038.0,1144.0,
2004-02-23,2008.0,1141.0,
2004-02-24,2005.0,1139.0,
2004-02-25,2023.0,1144.0,
2004-02-26,2033.0,1145.0,
2004-02-27,2030.0,1145.0,
2004-03-01,2058.0,1156.0,
2004-03-02,2040.0,1149.0,
2004-03-03,2033.0,1151.0,
2004-03-04,2055.0,1155.0,
2004-03-05,2048.0,1157.0,
2004-03-08,2009.0,1147.0,
2004-03-09,1995.0,1141.0,
2004-03-10,1964.0,1124.0,
2004-03-11,1944.0,1107.0,
2004-03-12,1985.0,1121.0,
2004-03-15,1939.0,1104.0,
2004-03-16,1943.0,1111.0,
2004-03-17,1977.0,1124.0,
2004-03-18,1962.0,1122.0,
2004-03-19,1940.0,1110.0,
2004-03-22,1910.0,1095.0,
2004-03-23,1902.0,1094.0,
2004-03-24,1909.0,1091.0,
2004-03-25,1967.0,1109.0,
2004-03-26,1960.0,1108.0,
2004-03-29,1993.0,1122.0,
2004-03-30,2001.0,1127.0,
2004-03-31,1994.0,1126.0,
2004-04-01,2015.0,1132.0,
2004-04-02,2057.0,1142.0,
2004-04-05,2079.0,1151.0,
2004-04-06,2060.0,1148.0,
2004-04-07,2050.0,1141.0,
2004-04-08,2053.0,1139.0,
2004-04-12,2065.0,1145.0,
2004-04-13,2030.0,1129.0,
2004-04-14,2025.0,1128.0,
2004-04-15,2002.0,1129.0,
2004-04-16,1996.0,1135.0,
2004-04-19,2020.0,1136.0,
2004-04-20,1979.0,1118.0,
2004-04-21,1996.0,1124.0,
2004-04-22,2033.0,1140.0,
2004-04-23,2050.0,1141.0,
2004-04-26,2037.0,1136.0,
2004-04-27,2033.0,1138.0,
2004-04-28,1990.0,1122.0,
2004-04-29,1959.0,1114.0,
2004-04-30,1920.0,1107.0,
2004-05-03,1939.0,1117.0,
2004-05-04,1950.0,1120.0,
2004-05-05,1957.0,1122.0,
2004-05-06,1938.0,1114.0,
2004-05-07,1918.0,1099.0,
2004-05-10,1896.0,1087.0,
2004-05-11,1931.0,1095.0,
2004-05-12,1926.0,1097.0,
2004-05-13,1926.0,1096.0,
2004-05-14,1904.0,1096.0,
2004-05-17,1877.0,1084.0,
2004-05-18,1898.0,1091.0,
2004-05-19,1898.0,1089.0,
2004-05-20,1897.0,1089.0,
2004-05-21,1912.0,1094.0,
2004-05-24,1923.0,1095.0,
2004-05-25,1965.0,1113.0,
2004-05-26,1976.0,1115.0,
2004-05-27,1984.0,1121.0,
2004-05-28,1987.0,1121.0,
2004-06-01,1991.0,1121.0,
2004-06-02,1989.0,1125.0,
2004-06-03,1960.0,1117.0,
2004-06-04,1979.0,1122.0,
2004-06-07,2021.0,1140.0,
2004-06-08,2024.0,1142.0,
2004-06-09,1991.0,1131.0,
2004-06-10,2000.0,1136.0,
2004-06-14,1970.0,1125.0,
2004-06-15,1996.0,1132.0,
2004-06-16,1998.0,1134.0,
2004-06-17,1984.0,1132.0,
2004-06-18,1987.0,1135.0,
2004-06-21,1974.0,1130.0,
2004-06-22,1994.0,1134.0,
2004-06-23,2021.0,1144.0,
2004-06-24,2016.0,1141.0,
2004-06-25,2025.0,1134.0,
2004-06-28,2020.0,1133.0,
2004-06-29,2035.0,1136.0,
2004-06-30,2048.0,1141.0,
2004-07-01,2016.0,1129.0,
2004-07-02,2007.0,1125.0,
2004-07-06,1963.0,1116.0,
2004-07-07,1966.0,1118.0,
2004-07-08,1935.0,1109.0,
2004-07-09,1946.0,1113.0,
2004-07-12,1937.0,1114.0,
2004-07-13,1932.0,1115.0,
2004-07-14,1915.0,1111.0,
2004-07-15,1913.0,1107.0,
2004-07-16,1883.0,1101.0,
2004-07-19,1884.0,1101.0,
2004-07-20,1917.0,1109.0,
2004-07-21,1874.0,1094.0,
2004-07-22,1889.0,1097.0,
2004-07-23,1849.0,1086.0,
2004-07-26,1839.0,1084.0,
2004-07-27,1869.0,1095.0,
2004-07-28,1858.0,1095.0,
2004-07-29,1881.0,1100.0,
2004-07-30,1887.0,1102.0,
2004-08-02,1892.0,1107.0,
2004-08-03,1859.0,1100.0,
2004-08-04,1855.0,1099.0,
2004-08-05,1822.0,1081.0,
2004-08-06,1777.0,1064.0,
2004-08-09,1775.0,1065.0,
2004-08-10,1809.0,1079.0,
2004-08-11,1782.0,1076.0,
2004-08-12,1752.0,1063.0,
2004-08-13,1757.0,1065.0,
2004-08-16,1783.0,1079.0,
2004-08-17,1795.0,1082.0,
2004-08-18,1831.0,1095.0,
2004-08-19,1820.0,1091.0,
2004-08-20,1838.0,1098.0,
2004-08-23,1839.0,1096.0,
2004-08-24,1837.0,1096.0,
2004-08-25,1861.0,1105.0,
2004-08-26,1853.0,1105.0,
2004-08-27,1862.0,1108.0,
2004-08-30,1836.0,1099.0,
2004-08-31,1838.0,1104.0,
2004-09-01,1850.0,1106.0,
2004-09-02,1873.0,1118.0,
2004-09-03,1844.0,1114.0,
2004-09-07,1859.0,1121.0,
2004-09-08,1851.0,1116.0,
2004-09-09,1870.0,1118.0,
2004-09-10,1894.0,1124.0,
2004-09-13,1910.0,1126.0,
2004-09-14,1915.0,1128.0,
2004-09-15,1897.0,1120.0,
2004-09-16,1904.0,1124.0,
2004-09-17,1910.0,1129.0,
2004-09-20,1908.0,1122.0,
2004-09-21,1921.0,1129.0,
2004-09-22,1886.0,1114.0,
2004-09-23,1886.0,1108.0,
2004-09-24,1879.0,1110.0,
2004-09-27,1860.0,1104.0,
2004-09-28,1870.0,1110.0,
2004-09-29,1894.0,1115.0,
2004-09-30,1897.0,1115.0,
2004-10-01,1942.0,1132.0,
2004-10-04,1952.0,1135.0,
2004-10-05,1956.0,1134.0,
2004-10-06,1971.0,1142.0,
2004-10-07,1949.0,1131.0,
2004-10-08,1920.0,1122.0,
2004-10-11,1929.0,1124.0,
2004-10-12,1925.0,1122.0,
2004-10-13,1921.0,1114.0,
2004-10-14,1903.0,1103.0,
2004-10-15,1912.0,1108.0,
2004-10-18,1937.0,1114.0,
2004-10-19,1923.0,1103.0,
2004-10-20,1933.0,1104.0,
2004-10-21,1954.0,1106.0,
2004-10-22,1915.0,1096.0,
2004-10-25,1914.0,1095.0,
2004-10-26,1929.0,1111.0,
2004-10-27,1970.0,1125.0,
2004-10-28,1976.0,1127.0,
2004-10-29,1975.0,1130.0,
2004-11-01,1980.0,1131.0,
2004-11-02,1985.0,1131.0,
2004-11-03,2004.0,1143.0,
2004-11-04,2024.0,1162.0,
2004-11-05,2039.0,1166.0,
2004-11-08,2039.0,1165.0,
2004-11-09,2043.0,1164.0,
2004-11-10,2035.0,1163.0,
2004-11-11,2061.0,1173.0,
2004-11-12,2085.0,1184.0,
2004-11-15,2094.0,1184.0,
2004-11-16,2079.0,1175.0,
2004-11-17,2100.0,1182.0,
2004-11-18,2104.0,1184.0,
2004-11-19,2071.0,1170.0,
2004-11-22,2085.0,1177.0,
2004-11-23,2084.0,1177.0,
2004-11-24,2103.0,1182.0,
2004-11-26,2102.0,1183.0,
2004-11-29,2107.0,1179.0,
2004-11-30,2097.0,1174.0,
2004-12-01,2138.0,1191.0,
2004-12-02,2144.0,1190.0,
2004-12-03,2148.0,1191.0,
2004-12-06,2151.0,1190.0,
2004-12-07,2115.0,1177.0,
2004-12-08,2126.0,1183.0,
2004-12-09,2129.0,1189.0,
2004-12-10,2128.0,1188.0,
2004-12-13,2148.0,1199.0,
2004-12-14,2160.0,1203.0,
2004-12-15,2163.0,1206.0,
2004-12-16,2146.0,1203.0,
2004-12-17,2135.0,1194.0,
2004-12-20,2128.0,1195.0,
2004-12-21,2151.0,1205.0,
2004-12-22,2157.0,1210.0,
2004-12-23,2161.0,1210.0,
2004-12-27,2154.0,1205.0,
2004-12-28,2177.0,1214.0,
2004-12-29,2177.0,1213.0,
2004-12-30,2178.0,1214.0,
2004-12-31,2175.0,1212.0,
2005-01-03,2152.0,1202.0,
2005-01-04,2108.0,1188.0,
2005-01-05,2091.0,1184.0,
2005-01-06,2090.0,1188.0,
2005-01-07,2089.0,1186.0,
2005-01-10,2097.0,1190.0,
2005-01-11,2080.0,1183.0,
2005-01-12,2093.0,1188.0,
2005-01-13,2071.0,1177.0,
2005-01-14,2088.0,1185.0,
2005-01-18,2106.0,1196.0,
2005-01-19,2074.0,1185.0,
2005-01-20,2046.0,1175.0,
2005-01-21,2034.0,1168.0,
2005-01-24,2009.0,1164.0,
2005-01-25,2020.0,1168.0,
2005-01-26,2046.0,1174.0,
2005-01-27,2047.0,1175.0,
2005-01-28,2036.0,1171.0,
2005-01-31,2062.0,1181.0,
2005-02-01,2069.0,1189.0,
2005-02-02,2075.0,1193.0,
2005-02-03,2058.0,1190.0,
2005-02-04,2087.0,1203.0,
2005-02-07,2082.0,1202.0,
2005-02-08,2087.0,1202.0,
2005-02-09,2053.0,1192.0,
2005-02-10,2053.0,1197.0,
2005-02-11,2077.0,1205.0,
2005-02-14,2083.0,1206.0,
2005-02-15,2089.0,1210.0,
2005-02-16,2087.0,1210.0,
2005-02-17,2061.0,1201.0,
2005-02-18,2059.0,1202.0,
2005-02-22,2030.0,1184.0,
2005-02-23,2031.0,1191.0,
2005-02-24,2052.0,1200.0,
2005-02-25,2065.0,1211.0,
2005-02-28,2052.0,1204.0,
2005-03-01,2071.0,1210.0,
2005-03-02,2068.0,1210.0,
2005-03-03,2058.0,1210.0,
2005-03-04,2071.0,1222.0,
2005-03-07,2090.0,1225.0,
2005-03-08,2074.0,1219.0,
2005-03-09,2061.0,1207.0,
2005-03-10,2060.0,1209.0,
2005-03-11,2042.0,1200.0,
2005-03-14,2051.0,1207.0,
2005-03-15,2035.0,1198.0,
2005-03-16,2016.0,1188.0,
2005-03-17,2016.0,1190.0,
2005-03-18,2008.0,1190.0,
2005-03-21,2008.0,1184.0,
2005-03-22,1989.0,1172.0,
2005-03-23,1990.0,1173.0,
2005-03-24,1991.0,1171.0,
2005-03-28,1993.0,1174.0,
2005-03-29,1974.0,1165.0,
2005-03-30,2006.0,1181.0,
2005-03-31,1999.0,1181.0,
2005-04-01,1985.0,1173.0,
2005-04-04,1991.0,1176.0,
2005-04-05,1999.0,1181.0,
2005-04-06,1999.0,1184.0,
2005-04-07,2019.0,1191.0,
2005-04-08,1999.0,1181.0,
2005-04-11,1992.0,1181.0,
2005-04-12,2005.0,1188.0,
2005-04-13,1974.0,1174.0,
2005-04-14,1947.0,1162.0,
2005-04-15,1908.0,1143.0,
2005-04-18,1913.0,1146.0,
2005-04-19,1932.0,1153.0,
2005-04-20,1914.0,1138.0,
2005-04-21,1962.0,1160.0,
2005-04-22,1932.0,1152.0,
2005-04-25,1951.0,1162.0,
2005-04-26,1927.0,1152.0,
2005-04-27,1930.0,1156.0,
2005-04-28,1904.0,1143.0,
2005-04-29,1922.0,1157.0,
2005-05-02,1929.0,1162.0,
2005-05-03,1933.0,1161.0,
2005-05-04,1962.0,1176.0,
2005-05-05,1962.0,1173.0,
2005-05-06,1967.0,1171.0,
2005-05-09,1980.0,1179.0,
2005-05-10,1963.0,1166.0,
2005-05-11,1972.0,1171.0,
2005-05-12,1964.0,1159.0,
2005-05-13,1977.0,1154.0,
2005-05-16,1994.0,1166.0,
2005-05-17,2004.0,1174.0,
2005-05-18,2031.0,1186.0,
2005-05-19,2043.0,1191.0,
2005-05-20,2046.0,1189.0,
2005-05-23,2057.0,1194.0,
2005-05-24,2062.0,1194.0,
2005-05-25,2050.0,1190.0,
2005-05-26,2071.0,1198.0,
2005-05-27,2076.0,1199.0,
2005-05-31,2068.0,1192.0,
2005-06-01,2088.0,1202.0,
2005-06-02,2098.0,1204.0,
2005-06-03,2071.0,1196.0,
2005-06-06,2076.0,1198.0,
2005-06-07,2067.0,1197.0,
2005-06-08,2060.0,1195.0,
2005-06-09,2077.0,1201.0,
2005-06-10,2063.0,1198.0,
2005-06-13,2069.0,1201.0,
2005-06-14,2069.0,1204.0,
2005-06-15,2075.0,1207.0,
2005-06-16,2089.0,1211.0,
2005-06-17,2090.0,1217.0,
2005-06-20,2088.0,1216.0,
2005-06-21,2091.0,1214.0,
2005-06-22,2092.0,1214.0,
2005-06-23,2071.0,1201.0,
2005-06-24,2053.0,1192.0,
2005-06-27,2045.0,1191.0,
2005-06-28,2070.0,1202.0,
2005-06-29,2069.0,1200.0,
2005-06-30,2057.0,1191.0,
2005-07-01,2057.0,1194.0,
2005-07-05,2079.0,1205.0,
2005-07-06,2069.0,1195.0,
2005-07-07,2076.0,1198.0,
2005-07-08,2113.0,1212.0,
2005-07-11,2135.0,1219.0,
2005-07-12,2143.0,1222.0,
2005-07-13,2144.0,1223.0,
2005-07-14,2153.0,1226.0,
2005-07-15,2157.0,1228.0,
2005-07-18,2145.0,1221.0,
2005-07-19,2173.0,1229.0,
2005-07-20,2189.0,1235.0,
2005-07-21,2179.0,1227.0,
2005-07-22,2180.0,1234.0,
2005-07-25,2167.0,1229.0,
2005-07-26,2176.0,1231.0,
2005-07-27,2186.0,1237.0,
2005-07-28,2198.0,1244.0,
2005-07-29,2185.0,1234.0,
2005-08-01,2195.0,1235.0,
2005-08-02,2218.0,1244.0,
2005-08-03,2217.0,1245.0,
2005-08-04,2191.0,1236.0,
2005-08-05,2178.0,1226.0,
2005-08-08,2164.0,1223.0,
2005-08-09,2174.0,1231.0,
2005-08-10,2158.0,1229.0,
2005-08-11,2175.0,1238.0,
2005-08-12,2157.0,1230.0,
2005-08-15,2167.0,1234.0,
2005-08-16,2137.0,1219.0,
2005-08-17,2145.0,1220.0,
2005-08-18,2136.0,1219.0,
2005-08-19,2136.0,1220.0,
2005-08-22,2141.0,1222.0,
2005-08-23,2137.0,1218.0,
2005-08-24,2129.0,1210.0,
2005-08-25,2134.0,1212.0,
2005-08-26,2121.0,1205.0,
2005-08-29,2138.0,1212.0,
2005-08-30,2130.0,1208.0,
2005-08-31,2152.0,1220.0,
2005-09-01,2148.0,1222.0,
2005-09-02,2141.0,1218.0,
2005-09-06,2167.0,1233.0,
2005-09-07,2172.0,1236.0,
2005-09-08,2166.0,1232.0,
2005-09-09,2176.0,1241.0,
2005-09-12,2183.0,1241.0,
2005-09-13,2172.0,1231.0,
2005-09-14,2149.0,1227.0,
2005-09-15,2146.0,1228.0,
2005-09-16,2160.0,1238.0,
2005-09-19,2145.0,1231.0,
2005-09-20,2131.0,1221.0,
2005-09-21,2107.0,1210.0,
2005-09-22,2111.0,1215.0,
2005-09-23,2117.0,1215.0,
2005-09-26,2121.0,1216.0,
2005-09-27,2116.0,1216.0,
2005-09-28,2115.0,1217.0,
2005-09-29,2141.0,1228.0,
2005-09-30,2152.0,1229.0,
2005-10-03,2155.0,1227.0,
2005-10-04,2139.0,1214.0,
2005-10-05,2103.0,1196.0,
2005-10-06,2084.0,1191.0,
2005-10-07,2090.0,1196.0,
2005-10-10,2079.0,1187.0,
2005-10-11,2061.0,1185.0,
2005-10-12,2037.0,1178.0,
2005-10-13,2047.0,1177.0,
2005-10-14,2065.0,1187.0,
2005-10-17,2070.0,1190.0,
2005-10-18,2056.0,1178.0,
2005-10-19,2091.0,1196.0,
2005-10-20,2068.0,1178.0,
2005-10-21,2082.0,1180.0,
2005-10-24,2116.0,1199.0,
2005-10-25,2109.0,1197.0,
2005-10-26,2100.0,1191.0,
2005-10-27,2064.0,1179.0,
2005-10-28,2090.0,1198.0,
2005-10-31,2120.0,1207.0,
2005-11-01,2114.0,1203.0,
2005-11-02,2144.0,1215.0,
2005-11-03,2160.0,1220.0,
2005-11-04,2169.0,1220.0,
2005-11-07,2178.0,1223.0,
2005-11-08,2172.0,1219.0,
2005-11-09,2176.0,1221.0,
2005-11-10,2197.0,1231.0,
2005-11-11,2202.0,1235.0,
2005-11-14,2201.0,1234.0,
2005-11-15,2187.0,1229.0,
2005-11-16,2188.0,1231.0,
2005-11-17,2220.0,1243.0,
2005-11-18,2227.0,1248.0,
2005-11-21,2242.0,1255.0,
2005-11-22,2254.0,1261.0,
2005-11-23,2260.0,1266.0,
2005-11-25,2263.0,1268.0,
2005-11-28,2239.0,1257.0,
2005-11-29,2233.0,1257.0,
2005-11-30,2233.0,1249.0,
2005-12-01,2267.0,1265.0,
2005-12-02,2273.0,1265.0,
2005-12-05,2258.0,1262.0,
2005-12-06,2261.0,1264.0,
2005-12-07,2252.0,1257.0,
2005-12-08,2246.0,1256.0,
2005-12-09,2257.0,1259.0,
2005-12-12,2261.0,1260.0,
2005-12-13,2265.0,1267.0,
2005-12-14,2263.0,1273.0,
2005-12-15,2261.0,1271.0,
2005-12-16,2252.0,1267.0,
2005-12-19,2223.0,1260.0,
2005-12-20,2222.0,1260.0,
2005-12-21,2232.0,1263.0,
2005-12-22,2246.0,1268.0,
2005-12-23,2249.0,1269.0,
2005-12-27,2227.0,1257.0,
2005-12-28,2229.0,1258.0,
2005-12-29,2218.0,1254.0,
2005-12-30,2205.0,1248.0,
2006-01-03,2244.0,1269.0,
2006-01-04,2263.0,1273.0,
2006-01-05,2277.0,1273.0,
2006-01-06,2306.0,1285.0,
2006-01-09,2319.0,1290.0,
2006-01-10,2320.0,1290.0,
2006-01-11,2331.0,1294.0,
2006-01-12,2317.0,1286.0,
2006-01-13,2317.0,1288.0,
2006-01-17,2303.0,1283.0,
2006-01-18,2280.0,1278.0,
2006-01-19,2302.0,1285.0,
2006-01-20,2248.0,1261.0,
2006-01-23,2248.0,1264.0,
2006-01-24,2265.0,1267.0,
2006-01-25,2261.0,1265.0,
2006-01-26,2283.0,1274.0,
2006-01-27,2304.0,1284.0,
2006-01-30,2307.0,1285.0,
2006-01-31,2306.0,1280.0,
2006-02-01,2311.0,1282.0,
2006-02-02,2282.0,1271.0,
2006-02-03,2263.0,1264.0,
2006-02-06,2259.0,1265.0,
2006-02-07,2245.0,1255.0,
2006-02-08,2267.0,1266.0,
2006-02-09,2256.0,1264.0,
2006-02-10,2262.0,1267.0,
2006-02-13,2240.0,1263.0,
2006-02-14,2262.0,1276.0,
2006-02-15,2276.0,1280.0,
2006-02-16,2295.0,1289.0,
2006-02-17,2282.0,1287.0,
2006-02-21,2263.0,1283.0,
2006-02-22,2283.0,1293.0,
2006-02-23,2279.0,1288.0,
2006-02-24,2287.0,1289.0,
2006-02-27,2307.0,1294.0,
2006-02-28,2281.0,1281.0,
2006-03-01,2315.0,1291.0,
2006-03-02,2311.0,1289.0,
2006-03-03,2303.0,1287.0,
2006-03-06,2286.0,1278.0,
2006-03-07,2268.0,1276.0,
2006-03-08,2267.0,1278.0,
2006-03-09,2250.0,1272.0,
2006-03-10,2262.0,1281.0,
2006-03-13,2267.0,1284.0,
2006-03-14,2296.0,1297.0,
2006-03-15,2312.0,1303.0,
2006-03-16,2300.0,1305.0,
2006-03-17,2306.0,1307.0,
2006-03-20,2314.0,1305.0,
2006-03-21,2294.0,1297.0,
2006-03-22,2303.0,1305.0,
2006-03-23,2300.0,1302.0,
2006-03-24,2313.0,1303.0,
2006-03-27,2316.0,1302.0,
2006-03-28,2304.0,1293.0,
2006-03-29,2338.0,1303.0,
2006-03-30,2341.0,1300.0,
